0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103
0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103
0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103
0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103
0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103
0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103
0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103
0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103
0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103
0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103
0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103
0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6796523,0.7778624,0.8484718,0.8697889,0.8701089,0.8574181,0.8164045,0.7479557,0.6674898,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103
0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6555562,0.8375257,1.049073,1.181018,1.247381,1.264322,1.264614,1.255564,1.223622,1.157782,1.047827,0.8960121,0.7296993,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103,0.6423103
